timestamp,pv_kw,load_kw,on_site_use,surplus,deficit,soc_kwh,battery_used_kwh,unmet_load_kwh,total_load_supplied
2021-05-11 09:00:00,5.07675,1.5457405628002745,1.5457405628002745,3.5310094371997254,0.0,5.141338100549074,0.0,0.0,1.5457405628002745
2021-05-11 10:00:00,6.267,1.3525229924502402,1.3525229924502402,4.91447700754976,0.0,9.564367407343859,0.0,0.0,1.3525229924502402
2021-05-11 11:00:00,5.904,1.159305422100206,1.159305422100206,4.744694577899794,0.0,13.834592527453673,0.0,0.0,1.159305422100206
2021-05-11 12:00:00,6.24525,1.159305422100206,1.159305422100206,5.085944577899794,0.0,18.411942647563485,0.0,0.0,1.159305422100206
2021-05-11 13:00:00,5.221875000000001,1.159305422100206,1.159305422100206,4.062569577899795,0.0,22.0682552676733,0.0,0.0,1.159305422100206
2021-05-11 14:00:00,4.29,1.3525229924502402,1.3525229924502402,2.93747700754976,0.0,24.711984574468083,0.0,0.0,1.3525229924502402
2021-05-11 15:00:00,2.741625,1.5457405628002745,1.5457405628002745,1.1958844371997257,0.0,25.788280567947837,0.0,0.0,1.5457405628002745
2021-05-11 16:00:00,1.516875,1.932175703500343,1.516875,0.0,0.4153007035003431,25.326835341836343,0.4153007035003431,0.0,1.932175703500343
2021-05-11 17:00:00,0.32475,3.091481125600549,0.32475,0.0,2.766731125600549,22.252689646724622,2.766731125600549,0.0,3.091481125600549
2021-05-11 18:00:00,0.0,4.637221688400824,0.0,0.0,4.637221688400824,17.10022110405704,4.637221688400824,0.0,4.637221688400824
2021-05-11 19:00:00,0.0,5.023656829100892,0.0,0.0,5.023656829100892,11.518380182833829,5.023656829100892,0.0,5.023656829100892
2021-05-11 20:00:00,0.0,3.091481125600549,0.0,0.0,3.091481125600549,8.083401154388774,3.091481125600549,0.0,3.091481125600549
2021-05-11 21:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,5.936539261610616,1.932175703500343,0.0,1.932175703500343
2021-05-11 22:00:00,0.0,1.5457405628002745,0.0,0.0,1.5457405628002745,4.219049747388088,1.5457405628002745,0.0,1.5457405628002745
2021-05-11 23:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,2.930932611721193,1.159305422100206,0.0,1.159305422100206
2021-05-12 00:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,1.6428154760542977,1.159305422100206,0.0,1.159305422100206
2021-05-12 01:00:00,0.0,0.9660878517501716,0.0,0.0,0.9660878517501716,0.569384529665218,0.9660878517501718,0.0,0.9660878517501718
2021-05-12 02:00:00,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0,0.5124460766986962,0.260424204701441,0.5124460766986962
2021-05-12 03:00:00,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0
2021-05-12 04:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0
2021-05-12 05:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0
2021-05-12 06:00:00,0.9123750000000002,2.7050459849004804,0.9123750000000002,0.0,1.7926709849004805,0.0,0.0,1.7926709849004805,0.9123750000000002
2021-05-12 07:00:00,2.331,2.318610844200412,2.318610844200412,0.0123891557995881,0.0,0.01115024021962929,0.0,0.0,2.318610844200412
2021-05-12 08:00:00,3.413625,1.932175703500343,1.932175703500343,1.4814492964996566,0.0,1.3444546070693202,0.0,0.0,1.932175703500343
2021-05-12 09:00:00,4.774125,1.5457405628002745,1.5457405628002745,3.228384437199725,0.0,4.250000600549073,0.0,0.0,1.5457405628002745
2021-05-12 10:00:00,5.144625,1.3525229924502402,1.3525229924502402,3.79210200754976,0.0,7.662892407343857,0.0,0.0,1.3525229924502402
2021-05-12 11:00:00,5.7090000000000005,1.159305422100206,1.159305422100206,4.549694577899794,0.0,11.757617527453672,0.0,0.0,1.159305422100206
2021-05-12 12:00:00,5.415,1.159305422100206,1.159305422100206,4.255694577899794,0.0,15.587742647563486,0.0,0.0,1.159305422100206
2021-05-12 13:00:00,5.243250000000001,1.159305422100206,1.159305422100206,4.0839445778997945,0.0,19.263292767673303,0.0,0.0,1.159305422100206
2021-05-12 14:00:00,3.89175,1.3525229924502402,1.3525229924502402,2.53922700754976,0.0,21.548597074468088,0.0,0.0,1.3525229924502402
2021-05-12 15:00:00,2.9373750000000003,1.5457405628002745,1.5457405628002745,1.3916344371997258,0.0,22.801068067947842,0.0,0.0,1.5457405628002745
2021-05-12 16:00:00,1.390875,1.932175703500343,1.390875,0.0,0.5413007035003432,22.199622841836348,0.5413007035003432,0.0,1.9321757035003433
2021-05-12 17:00:00,0.32925,3.091481125600549,0.32925,0.0,2.762231125600549,19.130477146724626,2.762231125600549,0.0,3.091481125600549
2021-05-12 18:00:00,0.0,4.637221688400824,0.0,0.0,4.637221688400824,13.978008604057045,4.637221688400824,0.0,4.637221688400824
2021-05-12 19:00:00,0.0,5.023656829100892,0.0,0.0,5.023656829100892,8.396167682833832,5.023656829100892,0.0,5.023656829100892
2021-05-12 20:00:00,0.0,3.091481125600549,0.0,0.0,3.091481125600549,4.961188654388778,3.091481125600549,0.0,3.091481125600549
2021-05-12 21:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,2.814326761610619,1.932175703500343,0.0,1.932175703500343
2021-05-12 22:00:00,0.0,1.5457405628002745,0.0,0.0,1.5457405628002745,1.0968372473880916,1.5457405628002745,0.0,1.5457405628002745
2021-05-12 23:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.9871535226492825,0.17215189945092346,0.9871535226492825
2021-05-13 00:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0
2021-05-13 01:00:00,0.0,0.9660878517501716,0.0,0.0,0.9660878517501716,0.0,0.0,0.9660878517501716,0.0
2021-05-13 02:00:00,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0
2021-05-13 03:00:00,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0,0.0,0.7728702814001372,0.0
2021-05-13 04:00:00,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0,0.0,1.159305422100206,0.0
2021-05-13 05:00:00,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0,0.0,1.932175703500343,0.0
2021-05-13 06:00:00,1.0305,2.7050459849004804,1.0305,0.0,1.6745459849004805,0.0,0.0,1.6745459849004805,1.0305
2021-05-13 07:00:00,2.74125,2.318610844200412,2.318610844200412,0.4226391557995881,0.0,0.3803752402196293,0.0,0.0,2.318610844200412
2021-05-13 08:00:00,4.289625000000001,1.932175703500343,1.932175703500343,2.3574492964996576,0.0,2.502079607069321,0.0,0.0,1.932175703500343
